concoct_megahit_6_1_1	K00598
vamb.megahit.77_19_12	K02387
vamb.megahit.77_19_13	K02388
vamb.megahit.77_19_14	K02408
vamb.megahit.77_19_15	K02409
vamb.megahit.77_19_16	K02409
vamb.megahit.77_19_17	K02410
vamb.megahit.77_19_18	K02411
vamb.megahit.77_19_19	K02412
vamb.megahit.77_19_19	K03224
vamb.megahit.77_19_20	K02413
vamb.megahit.77_19_22	K02414
vamb.megahit.77_19_23	K02389
vamb.megahit.77_19_25	K02390
vamb.megahit.77_19_26	K02385
vamb.megahit.77_19_28	K02416
vamb.megahit.77_19_29	K02417
vamb.megahit.77_19_30	K03413
vamb.megahit.77_19_31	K02418
vamb.megahit.77_19_32	K02419
vamb.megahit.77_19_33	K02420
vamb.megahit.77_19_34	K02421
vamb.megahit.77_19_35	K02401
vamb.megahit.77_19_35	K13820
vamb.megahit.77_19_36	K02400
vamb.megahit.77_19_37	K02404
vamb.megahit.77_19_38	K04562
vamb.megahit.77_19_39	K03412
vamb.megahit.77_19_40	K03407
vamb.megahit.77_19_41	K03408
vamb.megahit.77_19_42	K03410
vamb.megahit.77_19_43	K03411
vamb.megahit.77_19_45	K02405
vamb.megahit.77_19_46	K09749
vamb.megahit.77_19_51	K14475
vamb.megahit.77_19_52	K01077
vamb.megahit.77_19_55	K03413
vamb.megahit.77_19_55	K07699
vamb.megahit.77_19_58	K03408
vamb.megahit.77_19_59	K03412
vamb.megahit.77_19_60	K17762
vamb.megahit.77_19_61	K17752
vamb.megahit.77_19_62	K02482
vamb.megahit.77_19_64	K03407
vamb.megahit.77_19_66	K00575
vamb.megahit.77_19_67	K03413
vamb.megahit.77_19_68	K03407
vamb.megahit.77_19_69	K03413
vamb.megahit.77_19_71	K03409
vamb.megahit.77_19_72	K03496
vamb.megahit.77_19_73	K03408
vamb.megahit.77_19_74	K06012
vamb.megahit.77_19_76	K01972
vamb.megahit.77_19_77	K01886
vamb.megahit.77_19_78	K01885
vamb.megahit.77_19_78	K09698
vamb.megahit.77_19_80	K00768
vamb.megahit.77_19_82	K01934
vamb.megahit.77_19_83	K07052
vamb.megahit.77_19_84	K03092
vamb.megahit.77_19_88	K07029
vamb.megahit.77_19_89	K06398
vamb.megahit.77_19_90	K01835
vamb.megahit.77_19_90	K01840
vamb.megahit.77_19_92	K02337
vamb.megahit.77_19_92	K14162
vamb.megahit.77_19_93	K06285
vamb.megahit.77_19_95	K07107
vamb.megahit.77_19_96	K00995
vamb.megahit.77_19_96	K08744
vamb.megahit.77_19_97	K00820
vamb.megahit.77_19_98	K03710
vamb.megahit.77_19_99	K06923
vamb.megahit.77_19_106	K06019
vamb.megahit.77_19_107	K07456
vamb.megahit.77_19_108	K06207
vamb.megahit.77_19_109	K07082
vamb.megahit.77_19_111	K08303
vamb.megahit.77_19_112	K05515
vamb.megahit.77_19_113	K03091
vamb.megahit.77_19_115	K01779
vamb.megahit.77_19_118	K09005
vamb.megahit.77_19_121	K01533
vamb.megahit.77_19_121	K17686
vamb.megahit.77_19_122	K07213
vamb.megahit.77_19_126	K06439
vamb.megahit.77_19_129	K07217
vamb.megahit.77_19_135	K07813
vamb.megahit.77_20_1	K01579
vamb.megahit.77_20_2	K01918
vamb.megahit.77_20_3	K00606
vamb.megahit.77_20_6	K02428
vamb.megahit.77_20_6	K02499
vamb.megahit.77_20_7	K03530
vamb.megahit.77_20_12	K07570
vamb.megahit.77_20_12	K07571
vamb.megahit.77_21_1	K02836
vamb.megahit.77_21_3	K00812
vamb.megahit.77_21_3	K10907
vamb.megahit.77_21_5	K01838
vamb.megahit.77_21_6	K00691
vamb.megahit.77_21_7	K02026
vamb.megahit.77_21_8	K02025
vamb.megahit.77_21_8	K05814
vamb.megahit.77_21_8	K10118
vamb.megahit.77_21_8	K10193
vamb.megahit.77_21_8	K15771
vamb.megahit.77_21_8	K17242
vamb.megahit.77_21_9	K02027
vamb.megahit.77_21_10	K01208
vamb.megahit.77_21_11	K01775
vamb.megahit.77_21_12	K00701
vamb.megahit.77_21_13	K04074
vamb.megahit.77_21_14	K03671
vamb.megahit.77_21_15	K21600
vamb.megahit.77_21_19	K10439
vamb.megahit.77_21_20	K10440
vamb.megahit.77_21_21	K10441
vamb.megahit.77_21_22	K10439
vamb.megahit.77_21_23	K07718
vamb.megahit.77_21_24	K07720
vamb.megahit.77_21_26	K00688
vamb.megahit.77_21_27	K01537
vamb.megahit.77_21_28	K01286
vamb.megahit.77_21_28	K07258
vamb.megahit.77_21_29	K17836
vamb.megahit.77_21_30	K00215
vamb.megahit.77_21_35	K01624
vamb.megahit.77_21_36	K21071
vamb.megahit.77_21_38	K07457
vamb.megahit.77_21_39	K01992
vamb.megahit.77_21_40	K01990
vamb.megahit.77_21_42	K00336
vamb.megahit.77_21_42	K18332
vamb.megahit.77_21_43	K00335
vamb.megahit.77_21_43	K18331
vamb.megahit.77_21_43	K22339
vamb.megahit.77_21_44	K17992
vamb.megahit.77_21_46	K00334
vamb.megahit.77_21_46	K18330
vamb.megahit.77_21_46	K22340
vamb.megahit.77_21_47	K00651
vamb.megahit.77_21_48	K01740
vamb.megahit.77_21_49	K07053
vamb.megahit.77_21_56	K00003
vamb.megahit.77_21_57	K06209
vamb.megahit.77_21_58	K01733
vamb.megahit.77_21_59	K07001
vamb.megahit.77_21_61	K11754
vamb.megahit.77_21_62	K03070
vamb.megahit.77_21_66	K00720
vamb.megahit.77_21_68	K07023
vamb.megahit.77_21_68	K08722
vamb.megahit.77_21_69	K01129
vamb.megahit.77_21_73	K03284
vamb.megahit.77_21_74	K01443
vamb.megahit.77_21_75	K10544
vamb.megahit.77_21_76	K10545
vamb.megahit.77_21_77	K10543
vamb.megahit.77_21_78	K10543
vamb.megahit.77_21_78	K10820
vamb.megahit.77_21_79	K07720
vamb.megahit.77_21_81	K10439
vamb.megahit.77_21_82	K03587
vamb.megahit.77_21_82	K08384
vamb.megahit.77_21_84	K03601
vamb.megahit.77_21_85	K07095
vamb.megahit.77_21_86	K02428
vamb.megahit.77_21_87	K00989
vamb.megahit.77_21_87	K02428
vamb.megahit.77_21_88	K06298
vamb.megahit.77_21_89	K01448
vamb.megahit.77_21_90	K03551
vamb.megahit.77_21_91	K03550
vamb.megahit.77_21_92	K01159
vamb.megahit.77_21_93	K01940
vamb.megahit.77_21_94	K01755
vamb.megahit.77_21_100	K05601
vamb.megahit.77_21_101	K03546
vamb.megahit.77_21_102	K03547
vamb.megahit.77_21_103	K07088
vamb.megahit.77_21_105	K16898
vamb.megahit.77_21_106	K16899
vamb.megahit.77_21_107	K01305
vamb.megahit.77_21_108	K02028
vamb.megahit.77_21_108	K10041
vamb.megahit.77_21_109	K02029
vamb.megahit.77_21_109	K02030
vamb.megahit.77_21_110	K02029
vamb.megahit.77_21_110	K02030
vamb.megahit.77_21_112	K02028
vamb.megahit.77_21_113	K02029
vamb.megahit.77_21_113	K16962
vamb.megahit.77_21_114	K02030
vamb.megahit.77_21_114	K02424
vamb.megahit.77_21_117	K02057
vamb.megahit.77_21_118	K02057
vamb.megahit.77_21_119	K02056
vamb.megahit.77_21_119	K10441
vamb.megahit.77_21_120	K02058
vamb.megahit.77_21_121	K07718
vamb.megahit.77_21_122	K02058
vamb.megahit.77_21_122	K10439
vamb.megahit.77_21_123	K07720
vamb.megahit.77_21_125	K16371
vamb.megahit.77_21_126	K00008
vamb.megahit.77_21_127	K00854
vamb.megahit.77_21_129	K03190
vamb.megahit.77_21_130	K03189
vamb.megahit.77_21_131	K03188
vamb.megahit.77_21_132	K03187
vamb.megahit.77_21_133	K01428
vamb.megahit.77_21_134	K01429
vamb.megahit.77_21_134	K14048
vamb.megahit.77_21_135	K01430
vamb.megahit.77_21_136	K01996
vamb.megahit.77_21_136	K11963
vamb.megahit.77_21_137	K11962
vamb.megahit.77_21_138	K01998
vamb.megahit.77_21_138	K11961
vamb.megahit.77_21_139	K01997
vamb.megahit.77_21_139	K11960
vamb.megahit.77_21_141	K01999
vamb.megahit.77_21_141	K11959
vamb.megahit.77_21_142	K07720
vamb.megahit.77_21_145	K06726
vamb.megahit.77_21_146	K00852
vamb.megahit.77_21_147	K01599
vamb.megahit.77_21_148	K10441
vamb.megahit.77_21_149	K02057
vamb.megahit.77_21_150	K02058
vamb.megahit.77_21_151	K02529
vamb.megahit.77_21_152	K07720
vamb.megahit.77_21_153	K07718
vamb.megahit.77_21_154	K02027
vamb.megahit.77_21_154	K17311
vamb.megahit.77_21_155	K00975
vamb.megahit.77_21_156	K00975
vamb.megahit.77_21_159	K07574
vamb.megahit.77_21_160	K03979
vamb.megahit.77_21_161	K02899
vamb.megahit.77_21_162	K07584
vamb.megahit.77_21_163	K02888
vamb.megahit.77_21_164	K08301
vamb.megahit.77_21_167	K00097
vamb.megahit.77_21_167	K22024
vamb.megahit.77_21_170	K01308
vamb.megahit.77_21_175	K07447
vamb.megahit.77_21_178	K18707
vamb.megahit.77_21_180	K12573
vamb.megahit.77_21_183	K00854
vamb.megahit.77_21_185	K00876
vamb.megahit.77_21_188	K02837
vamb.megahit.77_21_191	K00852
vamb.megahit.77_21_192	K21029
vamb.megahit.77_21_193	K03154
vamb.megahit.77_21_194	K03147
vamb.megahit.77_21_195	K00788
vamb.megahit.77_21_196	K03150
vamb.megahit.77_21_197	K03149
vamb.megahit.77_21_199	K01996
vamb.megahit.77_21_200	K01995
vamb.megahit.77_21_201	K01997
vamb.megahit.77_21_201	K01998
vamb.megahit.77_21_202	K01997
vamb.megahit.77_21_203	K01999
vamb.megahit.77_21_204	K01952
vamb.megahit.77_21_207	K01895
vamb.megahit.77_21_208	K04079
vamb.megahit.77_21_209	K02076
vamb.megahit.77_21_209	K03711
vamb.megahit.77_21_210	K07496
vamb.megahit.77_21_215	K00336
vamb.megahit.77_21_215	K18332
vamb.megahit.77_21_216	K00335
vamb.megahit.77_21_216	K18331
vamb.megahit.77_21_217	K00334
vamb.megahit.77_21_219	K03800
vamb.megahit.77_21_222	K07137
vamb.megahit.77_21_223	K16789
vamb.megahit.77_21_224	K09116
vamb.megahit.77_21_228	K07088
vamb.megahit.77_21_233	K00820
vamb.megahit.77_21_237	K03088
vamb.megahit.77_22_1	K00850
vamb.megahit.77_22_1	K21071
vamb.megahit.77_23_2	K01953
vamb.megahit.77_23_4	K00265
vamb.megahit.77_23_5	K00196
vamb.megahit.77_23_8	K01915
vamb.megahit.77_23_9	K22010
vamb.megahit.77_23_11	K03320
vamb.megahit.77_23_12	K04751
vamb.megahit.77_23_13	K22010
vamb.megahit.77_24_5	K03649
vamb.megahit.77_24_6	K07043
vamb.megahit.77_24_13	K03624
vamb.megahit.77_24_14	K07005
vamb.megahit.77_24_19	K00966
vamb.megahit.77_24_20	K01174
vamb.megahit.77_24_26	K03710
vamb.megahit.77_25_1	K07491
vamb.megahit.77_25_2	K04771
vamb.megahit.77_25_4	K01652
vamb.megahit.77_25_5	K01653
vamb.megahit.77_25_6	K00053
vamb.megahit.77_25_7	K01649
vamb.megahit.77_25_8	K01649
vamb.megahit.77_26_13	K02120
vamb.megahit.77_26_14	K02118
vamb.megahit.77_26_15	K02117
vamb.megahit.77_26_16	K02121
vamb.megahit.77_26_17	K02122
vamb.megahit.77_26_18	K02124
vamb.megahit.77_26_19	K02123
vamb.megahit.77_26_20	K02119
vamb.megahit.77_26_22	K00605
vamb.megahit.77_26_23	K02437
vamb.megahit.77_26_24	K00282
vamb.megahit.77_26_25	K00283
vamb.megahit.77_26_26	K01752
vamb.megahit.77_26_27	K01752
vamb.megahit.77_26_29	K00060
vamb.megahit.77_26_30	K00639
vamb.megahit.77_26_36	K02027
vamb.megahit.77_26_37	K02025
vamb.megahit.77_26_38	K02026
vamb.megahit.77_26_40	K01761
vamb.megahit.77_26_44	K03272
vamb.megahit.77_26_46	K03271
vamb.megahit.77_26_49	K02556
vamb.megahit.77_26_50	K02557
vamb.megahit.77_26_53	K06206
vamb.megahit.77_26_54	K02470
vamb.megahit.77_26_55	K02469
vamb.megahit.77_26_56	K05350
vamb.megahit.77_26_57	K00928
vamb.megahit.77_26_59	K03702
vamb.megahit.77_26_60	K01915
vamb.megahit.77_26_61	K03701
vamb.megahit.77_26_62	K03306
vamb.megahit.77_26_63	K07220
vamb.megahit.77_26_64	K03697
vamb.megahit.77_26_65	K07636
vamb.megahit.77_26_66	K02483
vamb.megahit.77_26_66	K07658
vamb.megahit.77_26_66	K07668
vamb.megahit.77_26_67	K02039
vamb.megahit.77_26_68	K02036
vamb.megahit.77_26_69	K02037
vamb.megahit.77_26_70	K02038
vamb.megahit.77_26_71	K02040
vamb.megahit.77_26_73	K07718
vamb.megahit.77_26_75	K10117
vamb.megahit.77_26_76	K10118
vamb.megahit.77_26_77	K10119
vamb.megahit.77_26_77	K10202
vamb.megahit.77_26_79	K03408
vamb.megahit.77_26_81	K07079
vamb.megahit.77_26_82	K00620
vamb.megahit.77_26_83	K22010
vamb.megahit.77_26_84	K02588
vamb.megahit.77_26_85	K02589
vamb.megahit.77_26_86	K02590
vamb.megahit.77_26_87	K02586
vamb.megahit.77_26_88	K02591
vamb.megahit.77_26_89	K02587
vamb.megahit.77_26_90	K02585
vamb.megahit.77_26_90	K02592
vamb.megahit.77_26_92	K02594
vamb.megahit.77_26_93	K02594
vamb.megahit.77_26_95	K01873
vamb.megahit.77_26_96	K01950
vamb.megahit.77_26_98	K00830
vamb.megahit.77_26_100	K01012
vamb.megahit.77_26_101	K11752
vamb.megahit.77_26_102	K00793
vamb.megahit.77_26_103	K14652
vamb.megahit.77_26_104	K00794
vamb.megahit.77_27_3	K06295
vamb.megahit.77_27_4	K06295
vamb.megahit.77_27_5	K06297
vamb.megahit.77_27_7	K06296
vamb.megahit.77_27_19	K02342
vamb.megahit.77_27_41	K06903
vamb.megahit.77_27_49	K06907
vamb.megahit.77_27_50	K06907
vamb.megahit.77_27_56	K07658
vamb.megahit.77_27_59	K03088
vamb.megahit.77_27_63	K06147
vamb.megahit.77_27_64	K06147
vamb.megahit.77_27_67	K01424
vamb.megahit.77_27_68	K01470
vamb.megahit.77_27_68	K22232
vamb.megahit.77_27_69	K01999
vamb.megahit.77_27_70	K01998
vamb.megahit.77_27_71	K01997
vamb.megahit.77_27_72	K01996
vamb.megahit.77_27_73	K01995
vamb.megahit.77_27_79	K08641
vamb.megahit.77_27_80	K11751
vamb.megahit.77_27_87	K09764
vamb.megahit.77_27_89	K00004
vamb.megahit.77_27_91	K07720
vamb.megahit.77_27_93	K02026
vamb.megahit.77_27_94	K02025
vamb.megahit.77_27_94	K15771
vamb.megahit.77_27_95	K01599
vamb.megahit.77_27_95	K14080
vamb.megahit.77_27_96	K02027
vamb.megahit.77_27_97	K11358
vamb.megahit.77_27_98	K00949
vamb.megahit.77_27_99	K01783
vamb.megahit.77_27_100	K06949
vamb.megahit.77_27_101	K12132
vamb.megahit.77_27_102	K20074
vamb.megahit.77_27_103	K06941
vamb.megahit.77_27_104	K03500
vamb.megahit.77_27_105	K06973
vamb.megahit.77_27_106	K09729
vamb.megahit.77_27_107	K00604
vamb.megahit.77_27_108	K01462
vamb.megahit.77_27_109	K04066
vamb.megahit.77_27_111	K03594
vamb.megahit.77_27_113	K00686
vamb.megahit.77_27_115	K01491
vamb.megahit.77_27_117	K01938
vamb.megahit.77_27_118	K21993
vamb.megahit.77_27_120	K16950
vamb.megahit.77_27_122	K14127
vamb.megahit.77_27_124	K03390
vamb.megahit.77_27_125	K00297
vamb.megahit.77_27_127	K16886
vamb.megahit.77_27_128	K03388
vamb.megahit.77_27_129	K00548
vamb.megahit.77_27_129	K15023
vamb.megahit.77_27_130	K00194
vamb.megahit.77_27_130	K00198
vamb.megahit.77_27_131	K07321
vamb.megahit.77_27_133	K00197
vamb.megahit.77_27_134	K00193
vamb.megahit.77_27_134	K14138
vamb.megahit.77_27_135	K00198
vamb.megahit.77_27_136	K07321
vamb.megahit.77_27_138	K00548
vamb.megahit.77_27_140	K06726
vamb.megahit.77_27_141	K01599
vamb.megahit.77_27_143	K10439
vamb.megahit.77_27_146	K01866
vamb.megahit.77_27_147	K01599
vamb.megahit.77_27_149	K00548
vamb.megahit.77_27_150	K12574
vamb.megahit.77_27_151	K16150
vamb.megahit.77_27_152	K09942
vamb.megahit.77_27_153	K16149
vamb.megahit.77_27_156	K01006
vamb.megahit.77_27_157	K01880
vamb.megahit.77_27_158	K01598
vamb.megahit.77_27_158	K13038
vamb.megahit.77_27_159	K03060
vamb.megahit.77_27_160	K00942
vamb.megahit.77_27_161	K09777
vamb.megahit.77_27_163	K09761
vamb.megahit.77_27_164	K02687
vamb.megahit.77_27_165	K03686
vamb.megahit.77_27_165	K05516
vamb.megahit.77_27_166	K04043
vamb.megahit.77_27_167	K03687
vamb.megahit.77_27_168	K03705
vamb.megahit.77_27_169	K10440
vamb.megahit.77_27_171	K10439
vamb.megahit.77_28_1	K02529
vamb.megahit.77_28_3	K04486
vamb.megahit.77_28_4	K03596
vamb.megahit.77_29_1	K00783
vamb.megahit.77_29_3	K00790
vamb.megahit.77_29_7	K07652
vamb.megahit.77_29_8	K07658
vamb.megahit.77_29_8	K07668
vamb.megahit.77_29_10	K03980
vamb.megahit.77_29_11	K13020
vamb.megahit.77_29_12	K04477
vamb.megahit.77_29_12	K07053
vamb.megahit.77_30_1	K01156
vamb.megahit.77_30_1	K07316
vamb.megahit.77_30_2	K01156
vamb.megahit.77_30_4	K01187
vamb.megahit.77_30_8	K00086
vamb.megahit.77_30_8	K13954
vamb.megahit.77_31_7	K01874
vamb.megahit.77_31_10	K03406
vamb.megahit.77_31_18	K00033
vamb.megahit.77_32_1	K02355
vamb.megahit.77_32_2	K03856
vamb.megahit.77_32_3	K04517
vamb.megahit.77_32_4	K01926
vamb.megahit.77_32_5	K01448
vamb.megahit.77_33_1	K03802
vamb.megahit.77_33_3	K00001
vamb.megahit.77_33_5	K03524
vamb.megahit.77_33_7	K03525
vamb.megahit.77_33_8	K01582
vamb.megahit.77_33_8	K01583
vamb.megahit.77_33_8	K01585
vamb.megahit.77_33_9	K00943
vamb.megahit.77_33_11	K09770
vamb.megahit.77_33_12	K02341
vamb.megahit.77_33_15	K15460
vamb.megahit.77_33_16	K07056
vamb.megahit.77_33_17	K06284
vamb.megahit.77_33_18	K06373
vamb.megahit.77_33_19	K06374
vamb.megahit.77_33_20	K00805
vamb.megahit.77_33_20	K02523
vamb.megahit.77_33_21	K16188
vamb.megahit.77_33_22	K01874
vamb.megahit.77_33_24	K03424
vamb.megahit.77_33_28	K02528
vamb.megahit.77_33_29	K01596
vamb.megahit.77_33_32	K09888
vamb.megahit.77_33_34	K08303
vamb.megahit.77_33_35	K01520
vamb.megahit.77_33_38	K00639
vamb.megahit.77_33_38	K00652
vamb.megahit.77_33_38	K01906
vamb.megahit.77_33_39	K03665
vamb.megahit.77_33_42	K06929
vamb.megahit.77_33_45	K02793
vamb.megahit.77_33_46	K02794
vamb.megahit.77_33_47	K02795
vamb.megahit.77_33_48	K02796
vamb.megahit.77_33_49	K02784
vamb.megahit.77_33_49	K11189
vamb.megahit.77_33_50	K01599
vamb.megahit.77_33_51	K01007
vamb.megahit.77_33_51	K08483
vamb.megahit.77_33_53	K03588
vamb.megahit.77_33_54	K05364
vamb.megahit.77_33_59	K09779
vamb.megahit.77_33_63	K06310
vamb.megahit.77_33_64	K06297
vamb.megahit.77_33_65	K06311
vamb.megahit.77_33_73	K01104
vamb.megahit.77_33_74	K01104
vamb.megahit.77_33_79	K03980
vamb.megahit.77_33_83	K05808
vamb.megahit.77_33_84	K03657
vamb.megahit.77_33_86	K08221
vamb.megahit.77_33_89	K18979
vamb.megahit.77_33_90	K02007
vamb.megahit.77_33_91	K02009
vamb.megahit.77_33_92	K02008
vamb.megahit.77_33_93	K02006
vamb.megahit.77_33_96	K10441
vamb.megahit.77_33_98	K10546
vamb.megahit.77_33_99	K10545
vamb.megahit.77_33_99	K10548
vamb.megahit.77_33_100	K10547
vamb.megahit.77_33_101	K10440
vamb.megahit.77_33_102	K10439
vamb.megahit.77_33_103	K07718
vamb.megahit.77_33_107	K10441
vamb.megahit.77_33_107	K10562
vamb.megahit.77_33_107	K17215
vamb.megahit.77_33_108	K10440
vamb.megahit.77_33_111	K07720
vamb.megahit.77_33_112	K07718
vamb.megahit.77_33_113	K10439
vamb.megahit.77_33_114	K10441
vamb.megahit.77_33_115	K10440
vamb.megahit.77_33_116	K10439
vamb.megahit.77_33_120	K02529
vamb.megahit.77_33_122	K02529
vamb.megahit.77_33_123	K00010
vamb.megahit.77_33_124	K10439
vamb.megahit.77_33_124	K17213
vamb.megahit.77_33_125	K17215
vamb.megahit.77_33_126	K17214
vamb.megahit.77_33_127	K06606
vamb.megahit.77_33_128	K00150
vamb.megahit.77_33_129	K00927
vamb.megahit.77_33_130	K00615
vamb.megahit.77_33_131	K00615
vamb.megahit.77_33_132	K03337
vamb.megahit.77_33_133	K03336
vamb.megahit.77_33_134	K03335
vamb.megahit.77_33_135	K00010
vamb.megahit.77_33_137	K00027
vamb.megahit.77_34_4	K08094
vamb.megahit.77_34_5	K08093
vamb.megahit.77_34_7	K01809
vamb.megahit.77_34_8	K08177
vamb.megahit.77_35_1	K00382
vamb.megahit.77_35_2	K02967
vamb.megahit.77_35_3	K02357
vamb.megahit.77_35_4	K09903
vamb.megahit.77_35_5	K02838
vamb.megahit.77_35_7	K00806
vamb.megahit.77_35_8	K00981
vamb.megahit.77_35_9	K00099
vamb.megahit.77_35_10	K11749
vamb.megahit.77_35_11	K03526
vamb.megahit.77_35_13	K02342
vamb.megahit.77_35_13	K03763
vamb.megahit.77_35_14	K00854
vamb.megahit.77_35_15	K09748
vamb.megahit.77_35_16	K02600
vamb.megahit.77_35_17	K07742
vamb.megahit.77_35_19	K02519
vamb.megahit.77_35_20	K02834
vamb.megahit.77_35_21	K06881
vamb.megahit.77_35_22	K03177
vamb.megahit.77_35_23	K11753
vamb.megahit.77_35_26	K13292
vamb.megahit.77_35_27	K05837
vamb.megahit.77_35_28	K03925
vamb.megahit.77_35_29	K03438
vamb.megahit.77_35_31	K03587
vamb.megahit.77_35_31	K08384
vamb.megahit.77_35_32	K01928
vamb.megahit.77_35_33	K01929
vamb.megahit.77_35_34	K01000
vamb.megahit.77_35_35	K03588
vamb.megahit.77_35_36	K02563
vamb.megahit.77_35_37	K00790
vamb.megahit.77_35_38	K03088
vamb.megahit.77_35_41	K02335
vamb.megahit.77_35_42	K00859
vamb.megahit.77_35_43	K08309
vamb.megahit.77_35_45	K00752
vamb.megahit.77_35_48	K02472
vamb.megahit.77_35_48	K02474
vamb.megahit.77_35_48	K13015
vamb.megahit.77_35_50	K03856
vamb.megahit.77_35_51	K03408
vamb.megahit.77_35_52	K06942
vamb.megahit.77_35_56	K04771
vamb.megahit.77_35_57	K00703
vamb.megahit.77_35_58	K10773
vamb.megahit.77_35_60	K02902
vamb.megahit.77_35_61	K03655
vamb.megahit.77_35_62	K08316
vamb.megahit.77_35_63	K00954
vamb.megahit.77_36_4	K07009
vamb.megahit.77_36_5	K01928
vamb.megahit.77_36_6	K00790
vamb.megahit.77_36_7	K03589
vamb.megahit.77_36_9	K03590
vamb.megahit.77_36_10	K03531
vamb.megahit.77_37_9	K06909
vamb.megahit.77_37_25	K04771
vamb.megahit.77_37_29	K02395
vamb.megahit.77_37_33	K07727
vamb.megahit.77_37_35	K04072
vamb.megahit.77_37_37	K06990
vamb.megahit.77_37_37	K09141
vamb.megahit.77_37_38	K04069
vamb.megahit.77_37_39	K18672
vamb.megahit.77_37_41	K03431
vamb.megahit.77_37_43	K00820
vamb.megahit.77_38_1	K01925
vamb.megahit.77_38_2	K00575
vamb.megahit.77_38_3	K01611
vamb.megahit.77_39_1	K03699
vamb.megahit.77_39_2	K03699
vamb.megahit.77_39_12	K03088
vamb.megahit.77_39_13	K01809
vamb.megahit.77_39_15	K00700
vamb.megahit.77_39_16	K03091
vamb.megahit.77_39_20	K03088
vamb.megahit.77_39_21	K01992
vamb.megahit.77_39_22	K01990
vamb.megahit.77_39_22	K19340
vamb.megahit.77_39_24	K04019
vamb.megahit.77_39_26	K06726
vamb.megahit.77_39_27	K00854
vamb.megahit.77_39_28	K06726
vamb.megahit.77_39_29	K00852
vamb.megahit.77_39_31	K10440
vamb.megahit.77_39_32	K10441
vamb.megahit.77_39_33	K10439
vamb.megahit.77_39_34	K01619
vamb.megahit.77_39_35	K02529
vamb.megahit.77_39_36	K00058
vamb.megahit.77_39_37	K06859
vamb.megahit.77_39_39	K07048
vamb.megahit.77_39_40	K03436
vamb.megahit.77_39_41	K16043
vamb.megahit.77_39_42	K04077
vamb.megahit.77_39_43	K04078
vamb.megahit.77_39_44	K01182
vamb.megahit.77_39_45	K02026
vamb.megahit.77_39_46	K02025
vamb.megahit.77_39_46	K10237
vamb.megahit.77_39_47	K02027
vamb.megahit.77_39_47	K10236
vamb.megahit.77_39_48	K07720
vamb.megahit.77_39_49	K02027
vamb.megahit.77_39_49	K10236
vamb.megahit.77_39_50	K07718
vamb.megahit.77_39_51	K05337
vamb.megahit.77_39_55	K06872
vamb.megahit.77_39_56	K03744
vamb.megahit.77_39_57	K00615
vamb.megahit.77_39_58	K00615
vamb.megahit.77_39_61	K05946
vamb.megahit.77_39_63	K07171
vamb.megahit.77_39_64	K07723
vamb.megahit.77_39_65	K01775
vamb.megahit.77_39_66	K17758
vamb.megahit.77_39_66	K17759
vamb.megahit.77_39_68	K18814
vamb.megahit.77_39_72	K03980
vamb.megahit.77_40_3	K06603
vamb.megahit.77_40_4	K02407
vamb.megahit.77_40_5	K02422
vamb.megahit.77_40_7	K09766
vamb.megahit.77_40_8	K08884
vamb.megahit.77_40_8	K12132
vamb.megahit.77_40_9	K02283
vamb.megahit.77_40_10	K12510
vamb.megahit.77_40_11	K12510
vamb.megahit.77_40_11	K12511
vamb.megahit.77_40_15	K02279
vamb.megahit.77_40_19	K01703
vamb.megahit.77_40_19	K20452
vamb.megahit.77_40_20	K01704
vamb.megahit.77_40_21	K00052
vamb.megahit.77_40_22	K01356
vamb.megahit.77_40_23	K01305
vamb.megahit.77_40_25	K13282
vamb.megahit.77_40_26	K03802
vamb.megahit.77_41_1	K03517
vamb.megahit.77_41_2	K00278
vamb.megahit.77_41_3	K00767
vamb.megahit.77_41_7	K01449
vamb.megahit.77_41_8	K06423
vamb.megahit.77_41_11	K15973
vamb.megahit.77_41_13	K01993
vamb.megahit.77_41_14	K01992
vamb.megahit.77_41_15	K01992
vamb.megahit.77_41_18	K03296
vamb.megahit.77_41_21	K01962
vamb.megahit.77_41_21	K01963
vamb.megahit.77_41_22	K02601
vamb.megahit.77_41_26	K13010
vamb.megahit.77_41_27	K13012
vamb.megahit.77_41_29	K19422
vamb.megahit.77_42_3	K07403
vamb.megahit.77_42_6	K01892
vamb.megahit.77_42_7	K01876
vamb.megahit.77_42_8	K03100
vamb.megahit.77_42_13	K08217
vamb.megahit.77_42_14	K03088
vamb.megahit.77_42_16	K03406
vamb.megahit.77_42_17	K02529
vamb.megahit.77_42_18	K10439
vamb.megahit.77_42_19	K10441
vamb.megahit.77_42_20	K10440
vamb.megahit.77_42_21	K00854
vamb.megahit.77_42_23	K01624
vamb.megahit.77_42_24	K01624
vamb.megahit.77_42_24	K08302
vamb.megahit.77_42_26	K07023
